date,deaths_<=39,deaths_40-49,deaths_50-59,deaths_60-69,deaths_70-79,deaths_80-89,deaths_>=90,vaccinated_pct_<=39,vaccinated_pct_40-49,vaccinated_pct_50-59,vaccinated_pct_60-69,vaccinated_pct_70-79,vaccinated_pct_80-89,vaccinated_pct_>=90,deaths_7d,vaccinated_pct
2020-10-20,1.29,0.71,4.14,11.29,9.43,14.43,3.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,0.00
2020-10-21,1.14,0.86,3.86,11.71,9.00,13.29,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.43,0.00
2020-10-22,0.86,0.71,4.29,11.86,9.29,13.71,3.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.14,0.00
2020-10-23,0.57,0.86,4.29,11.71,10.14,15.00,4.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.71,0.00
2020-10-24,0.71,0.86,4.14,11.57,10.71,14.43,3.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.29,0.00
2020-10-25,0.71,0.86,3.29,11.57,10.29,14.14,3.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.71,0.00
2020-10-26,0.86,1.43,3.86,12.00,11.86,13.57,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.57,0.00
2020-10-27,0.71,1.86,3.86,11.43,11.86,12.14,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.86,0.00
2020-10-28,1.00,2.00,3.86,10.00,12.86,12.43,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,0.00
2020-10-29,0.86,2.14,3.86,9.43,13.57,10.43,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.29,0.00
2020-10-30,1.14,2.00,3.71,9.43,12.57,11.00,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.71,0.00
2020-10-31,0.86,1.86,3.57,9.57,12.29,10.86,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.86,0.00
2020-11-01,0.86,1.86,3.86,9.43,13.14,11.86,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,0.00
2020-11-02,0.71,1.43,4.14,7.71,12.00,11.14,3.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.86,0.00
2020-11-03,0.86,1.14,4.29,6.86,13.29,11.29,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.71,0.00
2020-11-04,0.57,0.71,4.43,6.57,13.00,12.29,4.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.71,0.00
2020-11-05,0.86,0.86,4.29,6.14,12.86,13.43,3.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.29,0.00
2020-11-06,1.00,0.71,4.00,6.00,13.71,12.00,3.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.86,0.00
2020-11-07,1.29,0.86,4.29,5.43,13.71,12.57,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.71,0.00
2020-11-08,1.43,1.00,4.29,6.00,13.71,11.71,3.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.86,0.00
2020-11-09,1.57,1.29,3.43,7.00,13.14,12.00,3.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.14,0.00
2020-11-10,1.57,1.14,3.57,7.71,11.86,11.86,3.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.14,0.00
2020-11-11,1.86,1.43,3.00,7.57,11.29,10.71,3.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.71,0.00
2020-11-12,1.57,1.43,2.71,7.57,11.43,10.57,4.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.43,0.00
2020-11-13,1.14,1.43,3.57,7.86,10.14,10.57,4.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.29,0.00
2020-11-14,0.86,1.29,3.71,8.14,10.00,10.14,4.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.86,0.00
2020-11-15,0.86,1.14,3.43,8.14,9.29,10.29,4.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.71,0.00
2020-11-16,0.86,0.86,3.29,7.71,9.57,9.86,4.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.57,0.00
2020-11-17,0.86,1.00,3.00,7.29,10.14,10.43,5.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.86,0.00
2020-11-18,0.86,0.71,3.29,7.57,9.29,10.00,4.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.14,0.00
2020-11-19,0.86,0.71,3.43,8.00,8.71,10.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.71,0.00
2020-11-20,0.86,0.86,2.71,7.57,8.86,9.86,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.71,0.00
2020-11-21,0.86,1.00,3.00,7.57,9.14,9.86,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.43,0.00
2020-11-22,0.71,1.14,3.29,7.14,9.00,9.43,3.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.43,0.00
2020-11-23,1.14,1.57,4.57,8.29,9.71,10.86,3.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,0.00
2020-11-24,0.86,1.43,4.57,8.71,9.86,10.14,3.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.29,0.00
2020-11-25,0.71,1.57,4.43,9.57,11.29,10.29,3.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.71,0.00
2020-11-26,0.71,1.71,4.57,9.29,11.14,9.71,3.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,0.00
2020-11-27,1.43,1.71,4.86,9.71,11.14,10.14,4.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.43,0.00
2020-11-28,1.43,1.57,4.29,10.00,11.29,10.00,4.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.71,0.00
2020-11-29,1.43,1.43,4.00,10.00,11.43,10.43,4.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.86,0.00
2020-11-30,1.00,1.14,3.29,9.00,11.29,10.29,4.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.57,0.00
2020-12-01,1.14,1.57,3.14,8.57,11.00,10.29,4.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,0.00
2020-12-02,1.14,1.86,3.43,8.14,10.00,10.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.57,0.00
2020-12-03,1.14,1.43,3.86,8.57,10.00,9.86,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.86,0.00
2020-12-04,0.43,1.29,3.43,8.14,10.43,8.86,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.14,0.00
2020-12-05,0.43,1.29,3.29,7.71,10.29,9.14,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.71,0.00
2020-12-06,0.43,1.29,3.29,8.00,10.29,9.14,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,0.00
2020-12-07,0.57,1.29,3.71,7.71,11.57,8.86,2.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.43,0.00
2020-12-08,0.43,0.86,3.71,7.14,10.14,7.71,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,0.00
2020-12-09,0.86,0.57,3.29,7.57,11.86,9.43,2.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.29,0.00
2020-12-10,0.86,0.71,2.71,7.29,12.43,9.71,3.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.86,0.00
2020-12-11,1.00,0.86,2.57,7.14,11.86,11.57,3.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.29,0.00
2020-12-12,1.14,0.86,3.00,6.71,11.86,11.57,3.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.43,0.00
2020-12-13,1.29,0.86,3.00,6.43,12.29,11.14,3.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.43,0.00
2020-12-14,1.29,0.86,2.43,6.57,9.14,9.71,3.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.29,0.00
2020-12-15,1.43,0.86,3.29,7.00,10.86,11.14,3.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.43,0.00
2020-12-16,0.86,1.00,3.43,6.57,10.29,10.00,4.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.43,0.00
2020-12-17,0.86,1.29,3.57,6.86,10.43,10.43,4.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.29,0.00
2020-12-18,1.00,1.43,4.14,7.43,11.14,8.57,4.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,0.00
2020-12-19,1.00,1.43,4.00,8.14,11.14,8.14,4.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.29,0.00
2020-12-20,0.86,1.43,4.14,8.14,10.86,8.71,4.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.43,0.00
2020-12-21,0.71,1.43,4.57,7.43,12.43,10.86,4.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.29,0.00
2020-12-22,0.57,1.86,4.43,8.29,12.86,10.86,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.86,0.00
2020-12-23,0.71,2.14,4.00,8.00,13.00,10.71,4.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.29,0.00
2020-12-24,0.86,1.71,4.00,8.00,11.86,10.71,4.14,0.07,0.09,0.10,0.11,0.11,0.12,0.12,41.29,0.10
2020-12-25,0.57,1.29,3.29,6.57,9.86,9.86,3.71,0.14,0.17,0.19,0.22,0.23,0.24,0.25,35.14,0.20
2020-12-26,0.43,1.43,3.71,6.71,11.43,10.43,4.57,0.28,0.34,0.38,0.44,0.46,0.48,0.50,38.71,0.40
2020-12-27,0.43,1.43,3.86,6.86,11.57,9.86,4.71,0.49,0.59,0.66,0.77,0.80,0.84,0.88,38.71,0.70
2020-12-28,0.57,2.00,4.43,9.00,12.43,10.14,5.00,0.84,1.02,1.14,1.32,1.38,1.44,1.50,43.57,1.20
2020-12-29,0.86,1.86,4.14,8.86,12.43,10.14,4.86,1.47,1.78,1.99,2.31,2.42,2.52,2.62,43.14,2.10
2020-12-30,0.86,2.00,5.00,9.14,13.14,10.57,5.00,2.66,3.23,3.61,4.18,4.37,4.56,4.75,45.71,3.80
2020-12-31,1.00,2.14,4.71,9.00,14.29,10.29,4.86,4.34,5.27,5.89,6.82,7.13,7.44,7.75,46.29,6.20
2021-01-01,1.00,2.14,4.71,9.00,14.29,10.29,4.86,7.09,8.61,9.62,11.14,11.65,12.16,12.66,46.29,10.13
2021-01-02,1.00,2.14,4.43,8.57,12.86,9.71,4.14,7.15,8.69,9.71,11.24,11.75,12.26,12.78,42.86,10.22
2021-01-03,1.29,2.29,4.29,8.71,13.57,10.57,4.57,7.22,8.76,9.79,11.34,11.86,12.37,12.89,45.29,10.31
2021-01-04,1.57,1.71,4.57,7.43,13.29,10.86,4.14,7.28,8.84,9.88,11.44,11.96,12.48,13.00,43.57,10.40
2021-01-05,1.57,1.71,4.29,8.14,13.29,11.14,4.71,7.34,8.92,9.97,11.54,12.06,12.59,13.11,44.86,10.49
2021-01-06,1.71,1.14,3.71,8.57,13.71,11.00,4.86,7.41,9.00,10.06,11.65,12.18,12.71,13.24,44.71,10.59
2021-01-07,1.86,1.86,3.71,8.86,14.14,11.71,4.86,7.48,9.08,10.15,11.75,12.28,12.82,13.35,47.00,10.68
2021-01-08,2.00,2.29,3.71,10.86,17.29,14.71,5.57,7.54,9.15,10.23,11.85,12.39,12.92,13.46,56.43,10.77
2021-01-09,2.00,2.14,3.43,11.00,16.29,15.57,5.86,7.61,9.24,10.33,11.96,12.50,13.04,13.59,56.29,10.87
2021-01-10,1.71,2.14,3.29,11.29,16.29,15.14,5.57,7.67,9.32,10.41,12.06,12.60,13.15,13.70,55.43,10.96
2021-01-11,1.14,2.43,3.00,11.14,16.29,14.57,5.86,7.74,9.40,10.51,12.17,12.72,13.27,13.83,54.43,11.06
2021-01-12,1.29,2.57,4.00,10.86,16.57,15.29,5.86,7.81,9.49,10.60,12.28,12.83,13.39,13.95,56.43,11.16
2021-01-13,1.14,3.00,4.43,10.29,16.14,16.57,5.29,7.87,9.56,10.69,12.38,12.94,13.50,14.06,56.86,11.25
2021-01-14,1.00,2.14,4.86,10.00,14.86,16.43,5.14,7.94,9.65,10.78,12.49,13.05,13.62,14.19,54.43,11.35
2021-01-15,1.00,2.14,7.00,9.29,14.29,16.14,5.14,8.01,9.73,10.88,12.60,13.17,13.74,14.31,55.00,11.45
2021-01-16,1.00,2.29,7.00,9.29,15.86,15.86,4.57,8.09,9.82,10.97,12.71,13.28,13.86,14.44,55.86,11.55
2021-01-17,1.00,2.29,7.00,8.86,15.29,16.86,4.43,8.15,9.90,11.07,12.82,13.40,13.98,14.56,55.71,11.65
2021-01-18,1.29,2.14,6.14,11.43,15.86,17.14,4.29,8.22,9.99,11.16,12.93,13.51,14.10,14.69,58.29,11.75
2021-01-19,0.86,2.00,6.00,12.00,15.86,18.00,4.86,8.29,10.07,11.26,13.04,13.63,14.22,14.81,59.57,11.85
2021-01-20,1.29,2.00,6.14,12.29,15.29,17.71,5.14,8.36,10.16,11.35,13.14,13.74,14.34,14.94,59.86,11.95
2021-01-21,1.00,2.14,6.14,12.57,17.71,19.00,6.57,8.44,10.25,11.46,13.27,13.87,14.47,15.08,65.14,12.06
2021-01-22,1.14,2.00,4.14,13.29,17.71,19.14,7.14,8.51,10.34,11.55,13.38,13.98,14.59,15.20,64.57,12.16
2021-01-23,1.14,1.86,4.29,13.29,17.00,19.29,7.43,8.59,10.43,11.66,13.50,14.11,14.72,15.34,64.29,12.27
2021-01-24,1.14,1.71,4.57,13.43,16.43,18.29,8.14,8.66,10.51,11.75,13.61,14.23,14.84,15.46,63.71,12.37
2021-01-25,1.00,1.29,5.14,14.43,17.00,18.71,9.86,8.74,10.61,11.86,13.73,14.35,14.98,15.60,67.43,12.48
2021-01-26,1.29,1.14,4.86,13.71,18.29,18.71,9.29,8.81,10.69,11.95,13.84,14.47,15.10,15.72,67.29,12.58
2021-01-27,1.57,0.71,5.43,13.71,20.57,18.57,8.71,8.88,10.79,12.06,13.96,14.59,15.23,15.86,69.29,12.69
2021-01-28,2.00,1.29,5.86,14.71,22.86,19.57,7.86,8.96,10.88,12.16,14.08,14.72,15.36,16.00,74.14,12.80
2021-01-29,1.71,1.71,7.14,15.71,23.14,20.29,7.14,9.04,10.97,12.26,14.20,14.85,15.49,16.14,76.86,12.91
2021-01-30,1.86,2.00,7.14,15.43,23.43,19.57,7.14,9.11,11.07,12.37,14.32,14.97,15.62,16.27,76.57,13.02
2021-01-31,1.71,2.14,7.29,15.29,23.43,19.57,7.14,9.19,11.16,12.47,14.44,15.10,15.76,16.41,76.57,13.13
2021-02-01,2.14,2.86,7.43,14.00,24.43,22.14,6.57,9.27,11.25,12.58,14.56,15.23,15.89,16.55,79.57,13.24
2021-02-02,2.14,3.14,8.00,15.00,24.29,20.14,6.00,9.34,11.35,12.68,14.69,15.35,16.02,16.69,78.71,13.35
2021-02-03,1.29,3.57,7.86,16.57,23.14,20.57,6.43,9.43,11.45,12.80,14.82,15.49,16.16,16.84,79.43,13.47
2021-02-04,1.14,2.86,7.57,15.14,20.86,19.86,7.14,9.51,11.54,12.90,14.94,15.62,16.30,16.98,74.57,13.58
2021-02-05,1.43,2.29,6.86,14.57,21.71,19.86,7.43,9.58,11.64,13.01,15.06,15.74,16.43,17.11,74.14,13.69
2021-02-06,1.57,2.14,6.86,15.00,21.57,20.43,7.43,9.67,11.74,13.12,15.19,15.88,16.57,17.26,75.00,13.81
2021-02-07,1.71,2.14,6.57,15.14,22.43,20.29,7.29,9.75,11.84,13.23,15.32,16.02,16.72,17.41,75.57,13.93
2021-02-08,1.29,2.00,7.14,14.43,23.57,20.00,7.43,9.83,11.93,13.34,15.44,16.15,16.85,17.55,75.86,14.04
2021-02-09,1.57,1.86,7.00,13.71,23.14,21.14,8.29,9.91,12.04,13.45,15.58,16.28,16.99,17.70,76.71,14.16
2021-02-10,1.71,2.29,7.00,13.86,22.14,22.43,8.86,10.00,12.14,13.57,15.71,16.42,17.14,17.85,78.29,14.28
2021-02-11,1.86,2.86,7.86,15.57,21.57,22.86,8.43,10.08,12.24,13.68,15.84,16.56,17.28,18.00,81.00,14.40
2021-02-12,1.86,3.00,8.57,15.57,20.57,22.29,9.29,10.16,12.34,13.79,15.97,16.70,17.42,18.15,81.14,14.52
2021-02-13,1.57,3.14,8.43,15.00,20.29,22.43,9.14,10.25,12.44,13.91,16.10,16.84,17.57,18.30,80.00,14.64
2021-02-14,1.57,3.00,8.57,14.57,20.29,22.29,8.86,10.33,12.55,14.02,16.24,16.97,17.71,18.45,79.14,14.76
2021-02-15,1.71,3.00,8.29,15.43,18.86,21.43,7.86,10.42,12.65,14.14,16.37,17.11,17.86,18.60,76.57,14.88
2021-02-16,1.71,3.43,7.57,16.00,19.86,21.71,8.57,10.51,12.76,14.26,16.51,17.26,18.01,18.76,78.86,15.01
2021-02-17,2.00,2.71,6.86,15.43,19.00,20.86,9.00,10.59,12.86,14.37,16.64,17.40,18.16,18.91,75.86,15.13
2021-02-18,2.14,2.57,6.00,15.29,18.29,19.00,8.29,10.67,12.96,14.49,16.78,17.54,18.30,19.06,71.57,15.25
2021-02-19,2.14,2.71,5.57,15.00,19.43,19.14,7.71,10.77,13.07,14.61,16.92,17.69,18.46,19.23,71.71,15.38
2021-02-20,2.14,2.43,6.00,15.29,19.57,19.29,7.71,10.86,13.18,14.73,17.06,17.84,18.61,19.39,72.43,15.51
2021-02-21,2.14,2.43,5.71,15.86,19.86,19.57,7.86,10.94,13.29,14.85,17.19,17.97,18.76,19.54,73.43,15.63
2021-02-22,2.29,2.86,5.71,14.86,19.57,19.14,8.71,11.03,13.40,14.97,17.34,18.12,18.91,19.70,73.14,15.76
2021-02-23,1.86,2.57,6.14,14.71,18.29,19.86,8.43,11.12,13.51,15.10,17.48,18.27,19.07,19.86,71.86,15.89
2021-02-24,1.43,3.00,6.29,14.43,19.86,19.00,7.71,11.21,13.62,15.22,17.62,18.42,19.22,20.02,71.71,16.02
2021-02-25,1.00,3.29,7.00,14.43,21.00,20.43,8.57,11.30,13.73,15.34,17.77,18.57,19.38,20.19,75.71,16.15
2021-02-26,0.86,3.29,6.86,14.71,20.43,21.71,8.43,11.40,13.84,15.47,17.91,18.72,19.54,20.35,76.29,16.28
2021-02-27,0.86,3.29,6.57,14.43,20.71,21.57,8.71,11.49,13.95,15.59,18.05,18.87,19.69,20.51,76.14,16.41
2021-02-28,1.00,3.29,6.71,14.43,20.00,22.00,8.43,11.58,14.07,15.72,18.21,19.03,19.86,20.69,75.86,16.55
2021-03-01,0.71,2.71,6.43,14.86,19.86,22.29,8.57,11.68,14.18,15.85,18.35,19.18,20.02,20.85,75.43,16.68
2021-03-02,1.00,2.43,6.71,14.29,20.29,22.43,8.29,11.77,14.29,15.97,18.49,19.33,20.17,21.01,75.43,16.81
2021-03-03,1.57,1.71,6.86,14.14,20.43,22.71,8.57,11.86,14.41,16.10,18.64,19.49,20.34,21.19,76.00,16.95
2021-03-04,1.57,1.43,6.43,13.00,21.00,20.86,7.86,11.96,14.53,16.24,18.80,19.65,20.51,21.36,72.14,17.09
2021-03-05,1.57,1.29,7.71,13.14,21.14,19.14,7.86,12.05,14.64,16.36,18.94,19.80,20.66,21.52,71.86,17.22
2021-03-06,1.71,1.43,7.71,13.14,21.00,18.71,7.43,12.15,14.76,16.49,19.10,19.96,20.83,21.70,71.14,17.36
2021-03-07,1.57,1.43,7.71,13.14,21.43,19.14,7.29,12.25,14.88,16.62,19.25,20.12,21.00,21.88,71.71,17.50
2021-03-08,2.29,1.71,7.57,13.71,22.57,19.71,7.29,12.35,14.99,16.76,19.40,20.29,21.17,22.05,74.86,17.64
2021-03-09,2.00,1.71,7.00,14.57,22.29,20.00,7.14,12.45,15.11,16.89,19.56,20.45,21.34,22.23,74.71,17.78
2021-03-10,1.86,2.57,7.57,15.57,24.43,20.43,8.43,12.54,15.23,17.02,19.71,20.61,21.50,22.40,80.86,17.92
2021-03-11,2.29,3.00,7.14,15.86,25.71,22.29,9.00,12.64,15.35,17.16,19.87,20.77,21.67,22.57,85.29,18.06
2021-03-12,2.29,3.43,6.57,16.29,26.14,22.71,9.57,12.74,15.47,17.29,20.02,20.93,21.84,22.75,87.00,18.20
2021-03-13,2.29,3.29,6.57,16.71,25.57,22.43,9.86,12.85,15.60,17.43,20.19,21.10,22.02,22.94,86.71,18.35
2021-03-14,2.71,3.29,6.71,16.86,25.86,21.71,10.00,12.94,15.72,17.57,20.34,21.26,22.19,23.11,87.14,18.49
2021-03-15,2.86,2.86,6.71,16.43,26.71,24.14,9.71,13.05,15.84,17.71,20.50,21.44,22.37,23.30,89.43,18.64
2021-03-16,3.29,3.29,8.14,16.71,26.71,23.71,9.00,13.15,15.96,17.84,20.66,21.60,22.54,23.48,90.86,18.78
2021-03-17,3.14,3.00,8.00,14.86,25.00,24.71,7.86,13.25,16.09,17.98,20.82,21.77,22.72,23.66,86.57,18.93
2021-03-18,3.00,2.43,9.57,15.86,23.43,24.00,8.14,13.36,16.22,18.13,20.99,21.94,22.90,23.85,86.43,19.08
2021-03-19,3.29,2.57,9.00,14.86,23.29,22.57,8.29,13.46,16.35,18.27,21.15,22.11,23.08,24.04,83.86,19.23
2021-03-20,3.14,2.57,9.00,14.86,24.86,22.71,7.86,13.56,16.46,18.40,21.31,22.28,23.24,24.21,85.00,19.37
2021-03-21,2.71,2.57,8.86,14.71,24.43,22.57,7.86,13.66,16.59,18.54,21.47,22.45,23.42,24.40,83.71,19.52
2021-03-22,1.86,3.00,9.29,14.86,22.57,17.57,7.43,13.78,16.73,18.70,21.65,22.63,23.62,24.60,76.57,19.68
2021-03-23,1.86,2.43,9.29,12.86,22.14,15.57,7.29,13.88,16.86,18.84,21.81,22.80,23.80,24.79,71.43,19.83
2021-03-24,1.86,2.57,8.71,13.86,20.71,13.00,6.86,13.99,16.98,18.98,21.98,22.98,23.98,24.98,67.57,19.98
2021-03-25,2.14,3.00,7.86,14.43,20.86,12.86,6.71,14.09,17.11,19.12,22.14,23.15,24.16,25.16,67.86,20.13
2021-03-26,2.57,4.71,10.29,22.43,29.57,22.86,9.14,14.20,17.25,19.28,22.32,23.33,24.35,25.36,101.57,20.29
2021-03-27,2.57,4.86,11.00,23.43,28.86,22.86,9.71,14.31,17.37,19.42,22.48,23.51,24.53,25.55,103.29,20.44
2021-03-28,2.71,5.00,11.14,23.57,29.00,23.00,10.29,14.42,17.51,19.57,22.66,23.69,24.72,25.75,104.71,20.60
2021-03-29,3.43,5.14,13.00,25.57,31.14,26.00,10.57,14.52,17.64,19.71,22.83,23.86,24.90,25.94,114.86,20.75
2021-03-30,2.86,5.71,12.57,28.00,31.57,27.29,11.14,14.64,17.77,19.86,23.00,24.05,25.09,26.14,119.14,20.91
2021-03-31,2.71,5.14,13.29,30.00,33.29,27.86,12.14,14.75,17.91,20.02,23.18,24.23,25.28,26.34,124.43,21.07
2021-04-01,2.29,5.43,14.00,30.71,34.14,28.43,12.14,14.86,18.05,20.17,23.35,24.41,25.48,26.54,127.14,21.23
2021-04-02,1.57,3.00,11.71,21.57,23.43,17.43,8.00,14.97,18.18,20.32,23.53,24.60,25.67,26.74,86.71,21.39
2021-04-03,1.71,3.14,12.29,21.29,23.43,19.86,7.86,15.08,18.32,20.47,23.71,24.78,25.86,26.94,89.57,21.55
2021-04-04,2.14,3.00,12.86,22.57,24.43,21.57,7.86,15.20,18.45,20.62,23.88,24.97,26.05,27.14,94.43,21.71
2021-04-05,2.57,3.29,12.14,22.86,24.29,20.14,7.71,15.31,18.59,20.78,24.06,25.15,26.24,27.34,93.00,21.87
2021-04-06,3.00,4.57,12.29,23.29,26.14,21.14,7.71,15.42,18.73,20.93,24.23,25.33,26.44,27.54,98.14,22.03
2021-04-07,3.14,4.71,12.29,22.71,26.86,22.00,6.71,15.54,18.87,21.09,24.42,25.53,26.64,27.75,98.43,22.20
2021-04-08,3.29,4.57,12.57,22.71,26.86,23.43,6.86,15.65,19.01,21.24,24.60,25.71,26.83,27.95,100.29,22.36
2021-04-09,3.71,5.71,14.57,25.00,30.14,27.14,8.86,15.77,19.15,21.40,24.78,25.91,27.04,28.16,115.14,22.53
2021-04-10,3.71,5.86,13.71,24.71,29.86,25.43,8.71,15.88,19.29,21.56,24.96,26.09,27.23,28.36,112.00,22.69
2021-04-11,3.14,5.86,14.00,23.57,28.86,24.00,8.00,16.00,19.43,21.72,25.15,26.29,27.43,28.57,107.43,22.86
2021-04-12,2.43,6.00,15.71,24.14,29.43,25.00,9.71,16.12,19.58,21.88,25.33,26.48,27.64,28.79,112.43,23.03
2021-04-13,2.57,4.86,17.43,25.43,29.43,26.57,10.14,16.24,19.72,22.04,25.52,26.68,27.84,29.00,116.43,23.20
2021-04-14,3.00,5.86,18.29,25.86,30.00,27.14,10.14,16.35,19.86,22.19,25.70,26.86,28.03,29.20,120.29,23.36
2021-04-15,4.29,6.57,18.14,25.00,28.43,26.43,9.86,16.47,20.00,22.35,25.88,27.06,28.24,29.41,118.71,23.53
2021-04-16,4.14,6.29,16.86,24.86,26.86,25.57,8.86,16.60,20.15,22.52,26.08,27.27,28.45,29.64,113.43,23.71
2021-04-17,4.00,6.00,17.29,24.57,27.14,25.43,9.71,16.72,20.30,22.69,26.27,27.46,28.66,29.85,114.14,23.88
2021-04-18,4.00,6.29,16.71,25.29,27.71,25.29,9.71,16.84,20.44,22.85,26.46,27.66,28.86,30.06,115.00,24.05
2021-04-19,4.14,6.71,16.43,23.29,26.29,24.14,8.43,16.95,20.59,23.01,26.64,27.85,29.06,30.27,109.43,24.22
2021-04-20,3.71,7.00,15.00,22.43,26.29,20.86,7.29,17.07,20.73,23.17,26.83,28.05,29.27,30.49,102.57,24.39
2021-04-21,4.00,6.43,14.29,21.57,24.71,19.43,7.71,17.20,20.88,23.34,27.03,28.26,29.48,30.71,98.14,24.57
2021-04-22,2.71,5.43,15.00,21.86,25.14,18.86,8.00,17.32,21.03,23.50,27.21,28.45,29.69,30.92,97.00,24.74
2021-04-23,2.57,6.00,15.86,23.14,25.57,17.86,8.71,17.44,21.18,23.67,27.41,28.66,29.90,31.15,99.71,24.92
2021-04-24,2.71,6.29,15.57,24.43,26.00,17.71,7.71,17.57,21.34,23.84,27.61,28.86,30.12,31.38,100.43,25.10
2021-04-25,3.29,6.29,16.57,24.14,26.29,17.71,8.57,17.69,21.48,24.01,27.80,29.06,30.32,31.59,102.86,25.27
2021-04-26,3.43,6.57,16.43,23.86,24.86,18.43,8.57,17.81,21.63,24.18,28.00,29.27,30.54,31.81,102.14,25.45
2021-04-27,3.71,7.00,16.86,23.71,22.43,19.00,9.00,17.94,21.79,24.35,28.19,29.47,30.76,32.04,101.71,25.63
2021-04-28,3.14,7.29,17.57,23.71,21.71,19.86,8.86,18.07,21.94,24.52,28.39,29.68,30.97,32.26,102.14,25.81
2021-04-29,3.14,7.86,17.57,23.00,21.29,19.71,8.14,18.19,22.09,24.69,28.59,29.89,31.19,32.49,100.71,25.99
2021-04-30,3.71,7.14,16.71,22.14,20.71,19.71,7.57,18.32,22.24,24.86,28.79,30.10,31.40,32.71,97.71,26.17
2021-05-01,3.86,7.00,16.71,21.00,20.43,20.00,7.57,18.45,22.40,25.03,28.99,30.30,31.62,32.94,96.57,26.35
